Record_ID,Date,Time,Road_ID,Area,Vehicle_Count,Car_Count,Bus_Count,Bike_Count,Truck_Count,Avg_Speed_kmph,Congestion_Level,Signal_Wait_Time_sec,Accident_Count,Weather
2699,2024-03-30,17:00,NH-44,West Zone,1481,887,149,369,76,29.1,High,88,0,Cloudy
531,2024-03-30,18:00,Station Road,West Zone,1245,633,104,269,239,32.8,High,60,0,Cloudy
3295,2024-03-30,21:00,Lake View Road,North Zone,753,392,70,193,98,50.4,High,51,0,Sunny
3892,2024-03-30,21:00,Ring Road,West Zone,1120,630,80,291,119,32.1,High,78,0,Rainy
635,2024-03-31,04:00,Station Road,North Zone,432,239,42,107,44,54.6,High,53,0,Cloudy
3493,2024-03-31,11:00,Airport Road,North Zone,776,435,86,178,77,37.0,High,57,0,Cloudy
3109,2024-03-31,17:00,Ring Road,North Zone,1232,539,125,229,339,35.8,High,68,0,Sunny
437,2024-04-01,06:00,Lake View Road,South Zone,454,279,43,118,14,51.9,Medium,46,0,Sunny
1152,2024-04-01,09:00,Green Park Rd,East Zone,1736,830,149,389,368,27.6,High,67,0,Sunny
2952,2024-04-01,09:00,Lake View Road,North Zone,1635,897,119,449,170,22.2,High,79,0,Rainy
3532,2024-04-01,09:00,Outer Ring Road,West Zone,1543,751,183,326,283,34.2,High,89,0,Sunny
846,2024-04-01,14:00,Station Road,North Zone,722,409,61,153,99,52.5,High,66,0,Sunny
3467,2024-04-01,15:00,Lake View Road,East Zone,925,401,67,172,285,42.7,High,73,0,Cloudy
1268,2024-04-01,16:00,Ring Road,Downtown,1178,526,83,310,259,41.5,High,58,0,Sunny
390,2024-04-01,17:00,MG Road,East Zone,1309,654,128,286,241,34.7,High,83,0,Rainy
1823,2024-04-01,17:00,Green Park Rd,South Zone,1286,698,135,235,218,33.2,High,77,0,Sunny
2422,2024-04-01,17:00,IT Corridor,South Zone,1184,656,97,293,138,31.8,High,73,0,Rainy
2475,2024-04-01,18:00,Outer Ring Road,South Zone,1393,793,106,359,135,32.8,High,82,0,Sunny
1639,2024-04-01,19:00,Lake View Road,North Zone,1345,734,127,336,148,27.1,High,79,0,Rainy
3832,2024-04-01,20:00,NH-44,North Zone,1177,626,104,229,218,34.1,High,86,0,Rainy
57,2024-04-01,21:00,Airport Road,Downtown,969,574,91,195,109,46.3,High,79,0,Sunny
1744,2024-04-01,21:00,IT Corridor,South Zone,699,400,65,136,98,42.8,High,56,0,Rainy
3341,2024-04-02,02:00,MG Road,West Zone,1028,460,91,232,245,44.8,High,61,1,Cloudy
1907,2024-04-02,04:00,MG Road,West Zone,555,290,56,116,93,55.4,High,58,0,Sunny
839,2024-04-02,07:00,Station Road,West Zone,1367,720,99,335,213,27.8,High,66,0,Rainy
1767,2024-04-02,09:00,Airport Road,West Zone,1359,837,123,279,120,19.6,High,71,0,Foggy
530,2024-04-02,13:00,IT Corridor,Downtown,838,391,64,242,141,43.8,High,52,0,Sunny
2120,2024-04-02,14:00,IT Corridor,North Zone,433,235,51,102,45,51.8,Medium,52,0,Cloudy
3203,2024-04-02,15:00,Lake View Road,South Zone,745,395,78,186,86,45.1,High,70,0,Sunny
3943,2024-04-02,15:00,Airport Road,West Zone,710,409,58,140,103,41.9,High,72,0,Sunny
1983,2024-04-02,18:00,Outer Ring Road,South Zone,1317,810,111,345,51,31.0,High,54,0,Cloudy
3237,2024-04-02,21:00,IT Corridor,Downtown,1017,459,96,239,223,42.2,High,69,0,Sunny
3739,2024-04-03,00:00,Green Park Rd,Downtown,1074,476,93,299,206,46.5,High,62,0,Cloudy
1021,2024-04-03,09:00,Airport Road,East Zone,1178,628,137,281,132,34.8,High,87,0,Sunny
3993,2024-04-03,12:00,IT Corridor,West Zone,907,410,67,231,199,38.4,High,56,0,Rainy
473,2024-04-03,19:00,Ring Road,Downtown,1702,985,134,450,133,20.8,High,73,1,Rainy
975,2024-04-03,23:00,IT Corridor,Downtown,1359,732,161,405,61,27.3,High,87,0,Rainy
2404,2024-04-04,08:00,IT Corridor,East Zone,1523,739,144,353,287,27.5,High,87,0,Sunny
1804,2024-04-04,09:00,Outer Ring Road,East Zone,1213,669,92,341,111,35.6,High,81,0,Sunny
766,2024-04-04,14:00,NH-44,North Zone,880,441,86,212,141,52.6,High,73,0,Sunny
956,2024-04-04,15:00,IT Corridor,East Zone,516,300,41,94,81,43.0,High,61,0,Foggy
2656,2024-04-04,17:00,Outer Ring Road,Downtown,1347,596,111,375,265,33.0,High,72,0,Sunny
830,2024-04-04,18:00,IT Corridor,East Zone,1272,644,152,329,147,28.2,High,83,0,Foggy
521,2024-04-04,18:00,Station Road,North Zone,1706,949,143,465,149,24.1,High,70,0,Sunny
344,2024-04-04,19:00,IT Corridor,North Zone,768,405,57,152,154,44.9,High,53,0,Foggy
1022,2024-04-04,21:00,Green Park Rd,Downtown,991,522,84,273,112,40.7,High,52,0,Sunny
1116,2024-04-04,21:00,MG Road,Downtown,690,305,50,180,155,39.4,High,58,0,Foggy
193,2024-04-05,00:00,Market Road,Downtown,502,259,42,92,109,59.0,Medium,45,0,Sunny
2421,2024-04-05,00:00,IT Corridor,West Zone,912,561,102,185,64,37.8,High,74,0,Rainy
1271,2024-04-05,04:00,Ring Road,West Zone,1021,599,102,290,30,44.4,High,59,0,Sunny
451,2024-04-05,05:00,Lake View Road,North Zone,1030,549,84,255,142,34.6,High,73,0,Sunny
144,2024-04-05,09:00,Lake View Road,Downtown,2160,1266,169,390,335,12.0,High,67,0,Rainy
3883,2024-04-05,11:00,Airport Road,Downtown,1548,736,131,448,233,26.1,High,67,0,Sunny
1924,2024-04-05,11:00,Station Road,Downtown,1125,584,105,213,223,34.8,High,82,0,Sunny
495,2024-04-05,13:00,Green Park Rd,South Zone,516,231,40,142,103,56.5,Medium,48,0,Sunny
1505,2024-04-05,14:00,MG Road,Downtown,1322,790,116,263,153,39.5,High,58,0,Sunny
548,2024-04-05,17:00,Airport Road,Downtown,1539,822,125,429,163,29.1,High,74,0,Cloudy
3694,2024-04-05,19:00,Green Park Rd,Downtown,1607,942,158,459,48,29.2,High,77,0,Sunny
2529,2024-04-06,07:00,Outer Ring Road,South Zone,1261,741,121,362,37,29.2,High,77,0,Rainy
1267,2024-04-06,08:00,IT Corridor,Downtown,1008,552,118,220,118,33.2,High,69,0,Foggy
1087,2024-04-06,11:00,Ring Road,South Zone,862,455,96,207,104,39.1,High,47,0,Sunny
234,2024-04-06,12:00,Airport Road,East Zone,684,350,82,159,93,54.7,Medium,49,0,Sunny
2962,2024-04-06,16:00,NH-44,West Zone,939,495,75,239,130,47.2,High,58,0,Cloudy
322,2024-04-06,18:00,MG Road,North Zone,1118,506,95,270,247,43.3,High,49,0,Sunny
2454,2024-04-06,19:00,Green Park Rd,West Zone,1400,604,144,269,383,23.4,High,67,0,Foggy
3871,2024-04-07,01:00,Green Park Rd,Downtown,1235,728,96,337,74,29.0,High,70,0,Rainy
2924,2024-04-07,03:00,Ring Road,West Zone,791,486,63,157,85,51.7,High,63,0,Sunny
2913,2024-04-07,06:00,Airport Road,West Zone,807,469,60,148,130,51.6,High,47,0,Sunny
1482,2024-04-07,07:00,Airport Road,East Zone,1819,998,208,480,133,16.5,High,82,0,Rainy
1336,2024-04-07,07:00,Lake View Road,West Zone,1225,664,130,325,106,32.2,High,68,0,Sunny
2099,2024-04-07,08:00,Ring Road,South Zone,1149,605,114,248,182,29.2,High,51,0,Sunny
1391,2024-04-07,14:00,Station Road,East Zone,668,298,60,164,146,47.2,High,46,0,Foggy
739,2024-04-07,14:00,Airport Road,North Zone,589,355,50,119,65,52.8,Medium,50,0,Cloudy
1362,2024-04-07,16:00,Market Road,West Zone,622,272,65,143,142,58.6,High,35,0,Cloudy
2911,2024-04-07,17:00,Airport Road,North Zone,1102,635,101,213,153,39.2,High,68,0,Rainy
1591,2024-04-07,17:00,Station Road,West Zone,1372,740,125,338,169,25.1,High,74,2,Rainy
230,2024-04-07,18:00,Station Road,East Zone,1292,665,149,352,126,39.4,High,77,0,Sunny
795,2024-04-07,22:00,MG Road,North Zone,734,426,71,215,22,40.1,High,66,0,Foggy
1573,2024-04-08,04:00,Market Road,Downtown,1074,628,84,285,77,39.0,High,59,0,Cloudy
337,2024-04-08,08:00,Green Park Rd,East Zone,1668,949,143,436,140,22.2,High,86,0,Rainy
2446,2024-04-08,08:00,Green Park Rd,North Zone,1307,665,137,359,146,29.5,High,67,0,Sunny
3364,2024-04-08,08:00,Ring Road,South Zone,1074,515,82,226,251,40.4,High,68,0,Sunny
345,2024-04-08,09:00,Green Park Rd,Downtown,1638,935,192,413,98,34.6,High,74,0,Sunny
1729,2024-04-08,09:00,IT Corridor,West Zone,1555,726,164,333,332,27.9,High,86,0,Sunny
272,2024-04-08,12:00,MG Road,North Zone,764,471,84,147,62,38.4,High,67,0,Foggy
289,2024-04-08,12:00,NH-44,West Zone,851,500,95,213,43,45.4,High,60,0,Cloudy
257,2024-04-08,16:00,Ring Road,North Zone,956,462,92,285,117,40.9,High,78,0,Sunny
741,2024-04-08,16:00,IT Corridor,West Zone,839,395,68,198,178,43.9,High,69,0,Cloudy
120,2024-04-08,17:00,MG Road,East Zone,1297,802,141,314,40,37.5,High,71,0,Sunny
546,2024-04-08,18:00,Airport Road,West Zone,1433,699,105,258,371,21.8,High,86,0,Sunny
3474,2024-04-08,22:00,Airport Road,South Zone,596,313,56,129,98,49.4,Medium,49,0,Sunny
581,2024-04-08,23:00,Market Road,North Zone,711,307,54,158,192,53.9,Medium,36,0,Sunny
2934,2024-04-08,23:00,Outer Ring Road,West Zone,788,476,64,224,24,43.2,Medium,40,0,Sunny
570,2024-04-09,02:00,Outer Ring Road,Downtown,864,384,98,218,164,45.7,High,65,0,Cloudy
3385,2024-04-09,05:00,Lake View Road,West Zone,763,444,72,174,73,41.1,High,68,0,Cloudy
3769,2024-04-09,06:00,Airport Road,East Zone,707,311,76,191,129,50.7,High,66,0,Cloudy
13,2024-04-09,06:00,Lake View Road,West Zone,900,528,79,218,75,53.2,High,69,0,Sunny
489,2024-04-09,10:00,Station Road,South Zone,1314,691,133,264,226,30.8,High,85,1,Sunny
2829,2024-04-09,10:00,Market Road,West Zone,990,467,82,196,245,28.3,High,68,0,Foggy
479,2024-04-09,15:00,NH-44,Downtown,1304,673,102,307,222,34.2,High,49,0,Rainy
3114,2024-04-09,16:00,Outer Ring Road,South Zone,608,264,69,181,94,57.8,Medium,47,0,Sunny
2226,2024-04-09,18:00,Lake View Road,North Zone,1352,756,107,295,194,37.8,High,85,0,Sunny
1948,2024-04-09,18:00,Station Road,South Zone,1310,677,103,291,239,37.0,High,74,0,Cloudy
3713,2024-04-09,19:00,Outer Ring Road,West Zone,1476,806,114,378,178,24.7,High,86,0,Foggy
3762,2024-04-09,21:00,Airport Road,Downtown,1014,616,98,223,77,44.9,High,68,0,Sunny
2713,2024-04-10,06:00,MG Road,South Zone,651,346,50,174,81,54.3,Medium,39,0,Sunny
3002,2024-04-10,07:00,Airport Road,East Zone,1568,827,188,378,175,24.5,High,76,0,Rainy
412,2024-04-10,08:00,IT Corridor,Downtown,1575,718,153,467,237,30.3,High,68,0,Sunny
126,2024-04-10,09:00,Outer Ring Road,North Zone,1179,672,102,313,92,31.6,High,62,0,Sunny
2999,2024-04-10,09:00,Green Park Rd,West Zone,952,432,82,214,224,42.2,High,55,0,Sunny
3747,2024-04-10,10:00,NH-44,Downtown,1048,621,100,291,36,41.0,High,77,0,Sunny
1162,2024-04-10,11:00,Ring Road,East Zone,334,193,39,92,10,67.1,Medium,31,0,Sunny
1016,2024-04-10,11:00,MG Road,North Zone,425,224,33,125,43,53.3,High,59,0,Sunny
1429,2024-04-10,13:00,Outer Ring Road,Downtown,682,301,62,135,184,48.9,High,69,0,Sunny
2460,2024-04-10,13:00,Market Road,East Zone,677,350,66,140,121,55.7,Medium,57,0,Sunny
3733,2024-04-10,14:00,Station Road,West Zone,701,305,69,157,170,47.3,High,58,0,Sunny
2548,2024-04-10,15:00,Market Road,East Zone,768,373,69,210,116,43.0,High,54,0,Foggy
2372,2024-04-10,17:00,Market Road,North Zone,1058,626,118,211,103,43.8,High,58,0,Sunny
3489,2024-04-10,18:00,Ring Road,East Zone,1232,743,116,337,36,33.2,High,70,0,Sunny
511,2024-04-10,18:00,Lake View Road,North Zone,1197,571,114,358,154,40.7,High,80,0,Cloudy
202,2024-04-10,18:00,NH-44,North Zone,977,563,68,209,137,45.1,High,62,0,Sunny
936,2024-04-10,20:00,Green Park Rd,North Zone,716,368,65,149,134,48.2,High,57,0,Sunny
3806,2024-04-11,06:00,Airport Road,West Zone,710,361,70,134,145,49.4,High,42,0,Rainy
2100,2024-04-11,07:00,MG Road,East Zone,1406,755,154,278,219,33.4,High,72,1,Sunny
3522,2024-04-11,07:00,Green Park Rd,South Zone,1193,586,135,325,147,46.2,High,68,0,Sunny
2305,2024-04-11,09:00,Lake View Road,Downtown,2523,1250,213,698,362,12.0,High,70,0,Rainy
1425,2024-04-11,10:00,Lake View Road,Downtown,1271,620,120,363,168,31.1,High,91,0,Sunny
2102,2024-04-11,10:00,Market Road,West Zone,1550,745,140,387,278,27.9,High,82,0,Rainy
3126,2024-04-11,12:00,MG Road,Downtown,957,479,105,249,124,47.2,High,52,0,Sunny
3814,2024-04-11,15:00,Green Park Rd,Downtown,1144,576,103,212,253,43.6,High,56,0,Cloudy
1811,2024-04-11,17:00,Lake View Road,East Zone,927,494,94,181,158,47.1,High,67,0,Sunny
3020,2024-04-11,18:00,NH-44,Downtown,1598,904,185,358,151,28.2,High,68,0,Rainy
2124,2024-04-11,18:00,Station Road,South Zone,743,324,53,209,157,46.5,High,47,0,Foggy
2268,2024-04-11,19:00,Station Road,East Zone,1510,852,127,356,175,37.9,High,64,0,Sunny
3908,2024-04-11,19:00,Airport Road,North Zone,1039,466,96,227,250,34.5,High,69,0,Sunny
1836,2024-04-12,04:00,Green Park Rd,Downtown,1106,600,130,296,80,45.6,High,71,0,Sunny
2457,2024-04-12,07:00,NH-44,South Zone,1524,668,174,321,361,34.1,High,58,0,Rainy
418,2024-04-12,08:00,IT Corridor,West Zone,1572,684,162,405,321,24.5,High,70,0,Sunny
789,2024-04-12,09:00,Station Road,Downtown,2007,1179,239,483,106,14.3,High,83,0,Rainy
1474,2024-04-12,10:00,IT Corridor,South Zone,1342,687,130,386,139,25.7,High,75,0,Rainy
8,2024-04-12,16:00,Outer Ring Road,Downtown,989,531,114,228,116,44.8,High,55,0,Sunny
1,2024-04-12,18:00,Ring Road,South Zone,817,453,76,213,75,40.7,High,61,0,Rainy
3296,2024-04-12,22:00,Lake View Road,South Zone,702,304,57,186,155,46.7,High,60,0,Sunny
284,2024-04-13,00:00,Lake View Road,North Zone,679,420,79,160,20,42.8,High,74,1,Sunny
1139,2024-04-13,07:00,Ring Road,East Zone,1026,577,81,247,121,46.3,High,56,0,Sunny
3477,2024-04-13,11:00,Green Park Rd,North Zone,721,357,51,208,105,46.5,High,70,0,Cloudy
3831,2024-04-13,12:00,Station Road,Downtown,666,327,79,162,98,45.5,High,65,0,Cloudy
370,2024-04-13,14:00,Outer Ring Road,East Zone,1022,478,104,231,209,49.5,High,60,0,Sunny
2334,2024-04-13,16:00,Station Road,North Zone,699,324,66,172,137,47.4,High,55,0,Cloudy
2685,2024-04-13,16:00,Green Park Rd,South Zone,750,409,87,166,88,54.4,Medium,41,0,Sunny
1073,2024-04-13,16:00,Station Road,South Zone,575,331,53,133,58,56.4,High,49,0,Cloudy
1416,2024-04-13,17:00,Green Park Rd,South Zone,1179,682,139,235,123,36.1,High,80,0,Sunny
3604,2024-04-13,18:00,Green Park Rd,East Zone,1032,622,76,226,108,28.2,High,71,0,Foggy
1059,2024-04-13,19:00,Station Road,Downtown,1957,871,224,370,492,20.0,High,95,0,Sunny
3879,2024-04-13,19:00,NH-44,East Zone,2022,1107,185,491,239,12.0,High,71,0,Rainy
3868,2024-04-13,19:00,Lake View Road,South Zone,975,470,114,222,169,41.1,High,77,0,Sunny
1072,2024-04-13,20:00,Airport Road,North Zone,1753,833,206,366,348,17.3,High,72,0,Cloudy
1142,2024-04-13,21:00,Ring Road,South Zone,369,213,33,105,18,51.0,Medium,51,0,Sunny
2983,2024-04-13,22:00,IT Corridor,Downtown,955,512,74,215,154,30.0,High,65,0,Rainy
740,2024-04-14,07:00,Green Park Rd,East Zone,1232,663,128,283,158,35.2,High,89,0,Sunny
1593,2024-04-14,07:00,Ring Road,East Zone,974,579,108,259,28,48.7,High,63,0,Sunny
533,2024-04-14,08:00,Outer Ring Road,West Zone,1537,869,145,365,158,15.4,High,74,0,Foggy
1925,2024-04-14,16:00,Airport Road,Downtown,1416,719,103,319,275,22.4,High,66,0,Rainy
3325,2024-04-14,19:00,Outer Ring Road,Downtown,2080,1069,166,477,368,25.3,High,90,0,Sunny
2588,2024-04-14,22:00,Ring Road,South Zone,605,349,52,156,48,52.4,High,68,0,Sunny
2520,2024-04-14,22:00,IT Corridor,West Zone,927,534,97,257,39,44.6,High,78,0,Cloudy
3261,2024-04-15,02:00,Lake View Road,Downtown,832,453,65,156,158,49.3,High,65,0,Sunny
1844,2024-04-15,08:00,Market Road,North Zone,1146,692,110,310,34,34.7,High,64,0,Sunny
66,2024-04-15,10:00,Green Park Rd,South Zone,899,552,107,197,43,44.8,High,51,0,Cloudy
430,2024-04-15,17:00,Market Road,East Zone,1325,631,100,395,199,28.9,High,81,0,Cloudy
806,2024-04-15,17:00,NH-44,East Zone,1062,498,94,289,181,36.1,High,65,0,Sunny
1151,2024-04-15,18:00,Airport Road,South Zone,727,435,68,190,34,46.6,High,50,0,Sunny
2853,2024-04-15,19:00,IT Corridor,Downtown,1204,594,134,268,208,34.9,High,72,0,Sunny
2176,2024-04-15,22:00,Green Park Rd,East Zone,708,324,62,137,185,48.5,High,64,0,Cloudy
2844,2024-04-15,22:00,NH-44,East Zone,940,526,89,271,54,43.7,High,69,0,Cloudy
2320,2024-04-15,22:00,MG Road,West Zone,735,381,77,166,111,43.0,High,72,0,Foggy
1998,2024-04-16,00:00,Lake View Road,East Zone,813,404,69,188,152,50.2,Medium,53,0,Sunny
4,2024-04-16,00:00,NH-44,North Zone,609,375,71,143,20,56.5,Medium,49,0,Cloudy
3001,2024-04-16,04:00,Green Park Rd,Downtown,1020,459,101,186,274,49.9,Medium,44,0,Sunny
3709,2024-04-16,08:00,Green Park Rd,East Zone,1328,637,105,273,313,37.8,High,72,0,Sunny
3983,2024-04-16,10:00,Lake View Road,East Zone,1569,805,176,439,149,30.1,High,95,0,Cloudy
2800,2024-04-16,12:00,Market Road,East Zone,398,194,40,84,80,52.9,Medium,43,0,Foggy
1559,2024-04-16,12:00,Outer Ring Road,North Zone,664,329,72,199,64,49.5,High,58,0,Cloudy
3362,2024-04-16,15:00,Airport Road,East Zone,777,478,58,189,52,44.7,High,62,0,Rainy
2862,2024-04-16,16:00,MG Road,South Zone,514,292,37,104,81,45.5,Medium,38,0,Sunny
870,2024-04-16,17:00,NH-44,North Zone,1094,475,130,317,172,44.6,High,65,0,Sunny
2152,2024-04-16,22:00,MG Road,West Zone,904,507,76,174,147,37.3,High,65,0,Foggy
3066,2024-04-17,08:00,NH-44,South Zone,880,423,99,258,100,39.5,High,58,0,Rainy
3977,2024-04-17,09:00,Outer Ring Road,East Zone,1276,685,112,367,112,31.2,High,75,0,Foggy
3946,2024-04-17,09:00,Lake View Road,South Zone,1135,630,105,263,137,37.7,High,73,0,Sunny
2008,2024-04-17,11:00,Green Park Rd,South Zone,598,358,60,152,28,55.0,High,70,0,Sunny
166,2024-04-17,13:00,Airport Road,Downtown,584,255,65,122,142,51.6,High,52,0,Foggy
2187,2024-04-17,13:00,Ring Road,North Zone,556,340,63,115,38,49.9,Medium,54,0,Rainy
3514,2024-04-17,13:00,Green Park Rd,South Zone,657,367,64,192,34,61.1,Medium,34,0,Cloudy
416,2024-04-17,14:00,Green Park Rd,North Zone,549,259,52,152,86,55.6,Medium,47,0,Sunny
3287,2024-04-17,18:00,Ring Road,Downtown,1042,592,81,295,74,39.9,High,57,0,Rainy
1495,2024-04-17,18:00,IT Corridor,East Zone,1576,829,118,447,182,30.5,High,82,0,Sunny
1423,2024-04-17,18:00,Outer Ring Road,South Zone,869,458,77,251,83,46.0,High,50,0,Cloudy
2237,2024-04-17,19:00,Market Road,South Zone,1138,596,80,283,179,28.8,High,72,0,Foggy
1479,2024-04-17,20:00,Market Road,West Zone,1569,772,178,443,176,24.0,High,72,0,Cloudy
2671,2024-04-17,23:00,MG Road,North Zone,874,517,69,159,129,41.8,High,47,0,Rainy
3458,2024-04-18,05:00,Lake View Road,Downtown,819,358,60,242,159,41.9,High,72,0,Foggy
2757,2024-04-18,05:00,Market Road,South Zone,634,370,50,161,53,53.3,High,64,0,Sunny
3291,2024-04-18,07:00,Airport Road,South Zone,1114,644,91,286,93,37.3,High,84,0,Sunny
3014,2024-04-18,11:00,Market Road,East Zone,885,506,92,197,90,39.3,High,60,0,Sunny
3238,2024-04-18,15:00,Outer Ring Road,East Zone,750,436,65,209,40,54.0,High,53,0,Sunny
925,2024-04-18,16:00,Green Park Rd,West Zone,607,319,43,115,130,45.4,High,66,0,Foggy
3770,2024-04-18,17:00,MG Road,Downtown,2392,1394,207,602,189,12.0,High,70,0,Rainy
2554,2024-04-18,18:00,Station Road,Downtown,1887,1108,221,479,79,15.2,High,64,0,Sunny
1335,2024-04-18,18:00,MG Road,North Zone,1480,765,142,345,228,30.7,High,85,0,Sunny
2272,2024-04-18,18:00,MG Road,West Zone,943,555,72,205,111,41.6,High,62,0,Sunny
3444,2024-04-18,19:00,Lake View Road,North Zone,1675,912,137,393,233,26.6,High,80,0,Sunny
588,2024-04-18,23:00,Lake View Road,Downtown,873,510,95,218,50,42.4,High,61,0,Cloudy
1164,2024-04-19,04:00,IT Corridor,North Zone,649,351,76,120,102,50.7,Medium,35,0,Sunny
2127,2024-04-19,12:00,Station Road,Downtown,833,387,96,245,105,48.0,High,53,0,Cloudy
2407,2024-04-19,13:00,Lake View Road,Downtown,685,416,63,162,44,41.2,Medium,43,0,Sunny
3165,2024-04-19,15:00,Station Road,South Zone,567,254,40,139,134,45.9,High,62,0,Rainy
3130,2024-04-19,22:00,Airport Road,South Zone,494,279,48,145,22,54.2,Medium,53,0,Rainy
929,2024-04-20,04:00,Market Road,Downtown,643,298,68,193,84,38.8,High,60,0,Foggy
2576,2024-04-20,07:00,MG Road,East Zone,1484,806,159,341,178,24.9,High,74,0,Foggy
3470,2024-04-20,08:00,Airport Road,East Zone,1537,775,114,432,216,30.3,High,65,0,Cloudy
825,2024-04-20,08:00,Green Park Rd,North Zone,1275,671,145,299,160,40.3,High,68,0,Cloudy
931,2024-04-20,08:00,Ring Road,South Zone,976,588,74,225,89,37.2,High,79,0,Foggy
1960,2024-04-20,10:00,Market Road,West Zone,996,459,97,241,199,40.2,High,57,0,Sunny
3633,2024-04-20,14:00,IT Corridor,Downtown,994,568,101,187,138,42.9,High,67,0,Cloudy
2716,2024-04-20,15:00,IT Corridor,Downtown,766,466,80,198,22,46.4,High,57,0,Sunny
1393,2024-04-20,15:00,Outer Ring Road,Downtown,972,500,84,250,138,41.7,High,68,0,Sunny
899,2024-04-20,16:00,Station Road,West Zone,812,448,73,210,81,46.7,Medium,47,0,Cloudy
3813,2024-04-20,17:00,Airport Road,South Zone,994,492,101,194,207,37.4,High,69,0,Cloudy
1081,2024-04-20,19:00,Lake View Road,Downtown,1826,956,143,401,326,25.8,High,90,0,Sunny
3857,2024-04-20,19:00,Outer Ring Road,East Zone,853,433,67,196,157,41.4,High,46,0,Cloudy
927,2024-04-20,19:00,Station Road,North Zone,1089,605,86,213,185,38.2,High,78,0,Rainy
1141,2024-04-20,20:00,Market Road,South Zone,1161,553,123,259,226,41.6,High,84,0,Sunny
2675,2024-04-20,20:00,IT Corridor,West Zone,1227,741,112,236,138,29.4,High,75,0,Sunny
1863,2024-04-20,22:00,Station Road,South Zone,510,253,52,117,88,52.3,High,63,0,Sunny
3720,2024-04-21,05:00,Green Park Rd,South Zone,683,306,67,135,175,49.0,High,40,0,Sunny
2695,2024-04-21,13:00,Market Road,South Zone,749,418,69,141,121,35.6,High,65,0,Rainy
950,2024-04-21,14:00,IT Corridor,West Zone,919,429,85,251,154,50.5,High,56,1,Sunny
1288,2024-04-21,15:00,Station Road,North Zone,719,377,83,137,122,45.6,High,35,0,Sunny
2920,2024-04-21,17:00,Station Road,East Zone,1657,909,127,377,244,21.9,High,76,0,Cloudy
781,2024-04-21,17:00,Market Road,North Zone,983,508,99,275,101,43.1,High,67,0,Cloudy
288,2024-04-21,20:00,Market Road,Downtown,1664,1024,169,320,151,29.1,High,81,0,Sunny
262,2024-04-21,21:00,Lake View Road,South Zone,499,264,53,117,65,53.9,Medium,56,0,Cloudy
2509,2024-04-21,23:00,Airport Road,South Zone,843,432,85,209,117,50.6,Medium,40,0,Cloudy
283,2024-04-22,06:00,Lake View Road,Downtown,1163,628,109,340,86,34.0,High,74,0,Cloudy
1235,2024-04-22,08:00,Airport Road,South Zone,1088,545,81,296,166,41.8,High,63,0,Rainy
879,2024-04-22,08:00,Green Park Rd,West Zone,1820,905,200,497,218,22.2,High,70,0,Cloudy
2622,2024-04-22,08:00,Ring Road,West Zone,1085,482,103,216,284,44.1,High,75,0,Sunny
2519,2024-04-22,09:00,Station Road,Downtown,1201,667,105,258,171,32.6,High,87,0,Sunny
3581,2024-04-22,09:00,Airport Road,North Zone,1214,531,128,306,249,35.9,High,67,0,Cloudy
206,2024-04-22,09:00,Lake View Road,North Zone,1289,653,128,236,272,32.2,High,77,0,Rainy
201,2024-04-22,10:00,Lake View Road,Downtown,1668,788,129,483,268,19.5,High,63,0,Cloudy
3409,2024-04-22,11:00,Ring Road,East Zone,503,242,35,138,88,52.7,Medium,51,0,Sunny
203,2024-04-22,12:00,Airport Road,Downtown,1278,660,94,234,290,36.5,High,78,0,Sunny
1678,2024-04-22,15:00,Outer Ring Road,South Zone,592,357,58,122,55,54.4,High,42,0,Cloudy
196,2024-04-22,15:00,Airport Road,West Zone,1009,594,73,263,79,39.3,High,86,0,Rainy
1385,2024-04-22,16:00,Green Park Rd,East Zone,651,396,52,181,22,54.2,Medium,48,0,Sunny
2769,2024-04-22,17:00,Green Park Rd,East Zone,1315,771,131,374,39,39.5,High,60,0,Sunny
